match,second,live_prior,ds_prior,delta_live_prior,delta_ds_prior
grid-3005560-m1,241,0.585,0.595,-0.02298483314143317,-0.025638407259650116
grid-3005560-m1,241,0.585,0.595,-0.02298483314143317,-0.025638407259650116
grid-3005560-m1,242,0.585,0.595,-0.02319967532249994,-0.02585324944071688
grid-3005560-m1,248,0.585,0.595,-0.02546507918417823,-0.02915105037014808
grid-3005560-m1,258,0.585,0.595,-0.02470302697045411,-0.02842192971081927
grid-3005560-m1,263,0.585,0.595,-0.02300722688278024,-0.02566080100099718
grid-3005560-m1,264,0.585,0.595,-0.023294288115391082,-0.028004044543672012
grid-3005560-m1,273,0.585,0.595,-0.022456238824305717,-0.027165995252586655
grid-3005560-m1,289,0.585,0.595,-0.02210641493961895,-0.02598924825940322
grid-3005560-m1,289,0.585,0.595,-0.02210641493961895,-0.02598924825940322
grid-3005560-m1,294,0.585,0.595,-0.017657690485057338,-0.02038565177977446
grid-3005560-m1,296,0.585,0.595,-0.02064244530049452,-0.02333519804626981
grid-3005560-m1,298,0.585,0.595,-0.02076210695111671,-0.023454859696891994
grid-3005560-m1,302,0.585,0.595,-0.020062717327847472,-0.022755470073622757
grid-3005560-m1,313,0.585,0.595,-0.017260939558614345,-0.019988900853331472
grid-3005560-m1,317,0.585,0.595,-0.007813932256595862,-0.007813932256595862
grid-3005560-m1,324,0.585,0.595,-0.011678156718564332,-0.011712539747767032
grid-3005560-m1,325,0.585,0.595,-0.011497262172209425,-0.01155702512433513
grid-3005560-m1,330,0.585,0.595,-0.026707775007696017,-0.029527173033010286
grid-3005560-m1,335,0.585,0.595,-0.021340577717328852,-0.025336220940403366
grid-3005560-m1,338,0.585,0.595,-0.021227420860673554,-0.02522306408374807
grid-3005560-m1,339,0.585,0.595,-0.021227420860673554,-0.02522306408374807
grid-3005560-m1,339,0.585,0.595,-0.021227420860673554,-0.02522306408374807
grid-3005560-m1,343,0.585,0.595,-0.021995062316764544,-0.02102915884137416
grid-3005560-m1,343,0.585,0.595,-0.021995062316764544,-0.02102915884137416
grid-3005560-m1,346,0.585,0.595,-0.0203532132196436,-0.018942315407638723
grid-3005560-m1,346,0.585,0.595,-0.0203532132196436,-0.018942315407638723
grid-3005560-m1,347,0.585,0.595,-0.02169518558234023,-0.025487806577632034
grid-3005560-m1,348,0.585,0.595,-0.019297560715453264,-0.01744568578590327
grid-3005560-m1,352,0.585,0.595,-0.019297560715453264,-0.01744568578590327
grid-3005560-m1,358,0.585,0.595,-0.019297560715453264,-0.01744568578590327
grid-3005560-m1,365,0.585,0.595,-0.01987637021991894,-0.018024495290368953
grid-3005560-m1,372,0.585,0.595,-0.018747775263909864,-0.017673485127689643
grid-3005560-m1,382,0.585,0.595,-0.01884709215867877,-0.017600933006808622
grid-3005560-m1,382,0.585,0.595,-0.01884709215867877,-0.017600933006808622
grid-3005560-m1,383,0.585,0.595,-0.019126271517716044,-0.01832108948339101
grid-3005560-m1,387,0.585,0.595,-0.018992850447901638,-0.018187668413576604
grid-3005560-m1,392,0.585,0.595,-0.018992850447901638,-0.018187668413576604
grid-3005560-m1,400,0.585,0.595,-0.018992850447901638,-0.018187668413576604
grid-3005560-m1,400,0.585,0.595,-0.018992850447901638,-0.018187668413576604
grid-3005560-m1,405,0.585,0.595,-0.018408128348921454,-0.01760294631459642
grid-3005560-m1,408,0.585,0.595,-0.018094514974075833,-0.017289332939750802
grid-3005560-m1,416,0.585,0.595,-0.01822793604389024,-0.01742275400956521
grid-3005560-m1,418,0.585,0.595,-0.01854154941873586,-0.017736367384410825
grid-3005560-m1,420,0.585,0.595,-0.01734233709745326,-0.0162552818745542
grid-3005560-m1,425,0.585,0.595,-0.01725410592685644,-0.016448923892531407
grid-3005560-m1,433,0.585,0.595,-0.01804525893100487,-0.017240076896679835
grid-3005560-m1,435,0.585,0.595,-0.01801860721378208,-0.017213425179457047
grid-3005560-m1,443,0.585,0.595,-0.01944781883584477,-0.01864263680151974
grid-3005560-m1,450,0.585,0.595,-0.01944781883584477,-0.01864263680151974
grid-3005560-m1,455,0.585,0.595,-0.01944781883584477,-0.01864263680151974
grid-3005560-m1,457,0.585,0.595,-0.019514060579616077,-0.018267901427745932
grid-3005560-m1,465,0.585,0.595,-0.01944781883584477,-0.01864263680151974
grid-3005560-m1,468,0.585,0.595,-0.018696222773756356,-0.01745006362188621
grid-3005560-m1,476,0.585,0.595,-0.01811150067477617,-0.016865341522906023
grid-3005560-m1,482,0.585,0.595,-0.01718692660081334,-0.015940767448943193
grid-3005560-m1,488,0.585,0.595,-0.017174314549634064,-0.015928155397763915
grid-3005560-m1,493,0.585,0.595,-0.017174314549634064,-0.015928155397763915
grid-3005560-m1,495,0.585,0.595,-0.016507935018503304,-0.015702752984178274
grid-3005560-m1,498,0.585,0.595,-0.016507935018503304,-0.015702752984178274
grid-3005560-m1,504,0.585,0.595,-0.017095791020403886,-0.016290608986078852
grid-3005560-m1,518,0.585,0.595,-0.016052983373439567,-0.015247801339114537
grid-3005560-m1,518,0.585,0.595,-0.016052983373439567,-0.015247801339114537
grid-3005560-m1,519,0.585,0.595,-0.01693012515368113,-0.015683966001810982
grid-3005560-m1,526,0.585,0.595,-0.01693012515368113,-0.015683966001810982
grid-3005560-m1,528,0.585,0.595,-0.018996517806678992,-0.01819133577235396
grid-3005560-m1,531,0.585,0.595,-0.018996517806678992,-0.01819133577235396
grid-3005560-m1,532,0.585,0.595,-0.018996517806678992,-0.01819133577235396
grid-3005560-m1,537,0.585,0.595,-0.018996517806678992,-0.01819133577235396
grid-3005560-m1,537,0.585,0.595,-0.018996517806678992,-0.01819133577235396
grid-3005560-m1,540,0.585,0.595,-0.019073425873455403,-0.017827266721585255
grid-3005560-m1,547,0.585,0.595,-0.019073425873455403,-0.017827266721585255
grid-3005560-m1,550,0.585,0.595,-0.019073425873455403,-0.017827266721585255
grid-3005560-m1,550,0.585,0.595,-0.019073425873455403,-0.017827266721585255
grid-3005560-m1,551,0.585,0.595,-0.016631405337597452,-0.015103372997153275
grid-3005560-m1,552,0.585,0.595,-0.016872108480644844,-0.015344076140200669
grid-3005560-m1,553,0.585,0.595,-0.016872108480644844,-0.015344076140200669
grid-3005560-m1,554,0.585,0.595,-0.018759812498609786,-0.017513653346739638
grid-3005560-m1,556,0.585,0.595,-0.018526572720776655,-0.01699854038033248
grid-3005560-m1,560,0.585,0.595,-0.018768349457254724,-0.017240317116810545
grid-3005560-m1,562,0.585,0.595,-0.018751855394366062,-0.017223823053921887
grid-3005560-m1,565,0.585,0.595,-0.01848833410639935,-0.016960301765955175
grid-3005560-m1,565,0.585,0.595,-0.01848833410639935,-0.016960301765955175
grid-3005560-m1,566,0.585,0.595,-0.01848833410639935,-0.016960301765955175
grid-3005560-m1,571,0.585,0.595,-0.016795401030800572,-0.015267368690356397
grid-3005560-m1,575,0.585,0.595,-0.016994755535407715,-0.01640307363124503
grid-3005560-m1,576,0.585,0.595,-0.01793087048821033,-0.017701412079844887
grid-3005560-m1,578,0.585,0.595,-0.0207460951612611,-0.02229345540509422
grid-3005560-m1,583,0.585,0.595,-0.02116711950271951,-0.023959527077722483
grid-3005560-m1,585,0.585,0.595,-0.022805550978717684,-0.026054462287266312
grid-3005560-m1,590,0.585,0.595,-0.023261186682368994,-0.026977636785765778
grid-3005560-m1,595,0.585,0.595,-0.021979598313697387,-0.02618026487213899
grid-3005560-m1,600,0.585,0.595,-0.018560130860593004,-0.021789727930920648
grid-3005560-m1,604,0.585,0.595,0.00026539079208806463,0.00026539079208806463
grid-3005560-m1,607,0.585,0.595,-0.018519331180999077,-0.021748928251326724
grid-3005560-m1,612,0.585,0.595,-0.016402392799935845,-0.01930673513520984
grid-3005560-m1,619,0.585,0.595,-0.016130529034791487,-0.018892587310270974
grid-3005560-m1,623,0.585,0.595,-0.018582045235721673,-0.02181164230604932
grid-3005560-m1,627,0.585,0.595,-0.016057186260571163,-0.018819244536050654
grid-3005560-m1,635,0.585,0.595,-0.01404357873013359,-0.01295652350723453
grid-3005560-m1,637,0.585,0.595,-0.014260319957708253,-0.01317326473480919
grid-3005560-m1,641,0.585,0.595,-0.01344787518239295,-0.012360819959493886
grid-3005560-m1,642,0.585,0.595,-0.01344787518239295,-0.012360819959493886
grid-3005560-m1,642,0.585,0.595,-0.01344787518239295,-0.012360819959493886
grid-3005560-m1,645,0.585,0.595,-0.016218581069570623,-0.019122923404844616
grid-3005560-m1,648,0.585,0.595,-0.01567077817915049,-0.016688046052414765
grid-3005560-m1,653,0.585,0.595,-0.024705792214109637,-0.023900610179784603
grid-3005560-m1,655,0.585,0.595,-0.018964282016111268,-0.022193879086438908
grid-3005560-m1,668,0.585,0.595,-0.017174875443947905,-0.02116663556760065
grid-3005560-m1,671,0.585,0.595,-0.00982990085665374,-0.010440306837967147
grid-3005560-m1,674,0.585,0.595,-0.011911749575163728,-0.01247891621897743
grid-3005560-m1,677,0.585,0.595,-0.02494659116196548,-0.02869597281975757
grid-3005560-m1,679,0.585,0.595,-0.02448508720310013,-0.02823446886089222
grid-3005560-m1,685,0.585,0.595,-0.02494659116196548,-0.02869597281975757
grid-3005560-m1,693,0.585,0.595,-0.024990472916770073,-0.028706923020166846
grid-3005560-m1,695,0.585,0.595,-0.024990472916770073,-0.028706923020166846
grid-3005560-m1,696,0.585,0.595,-0.023903506298885057,-0.02761995640228184
grid-3005560-m1,696,0.585,0.595,-0.023903506298885057,-0.02761995640228184
grid-3005560-m1,699,0.585,0.595,-0.023290099158209853,-0.027006549261606626
grid-3005560-m1,700,0.585,0.595,-0.023903506298885057,-0.02761995640228184
grid-3005560-m1,701,0.585,0.595,-0.02494659116196548,-0.02869597281975757
grid-3005560-m1,714,0.585,0.595,-0.021048926731397126,-0.025446455423653147
grid-3005560-m1,714,0.585,0.595,-0.021048926731397126,-0.025446455423653147
grid-3005560-m1,715,0.585,0.595,-0.023717335158924817,-0.027257223597684538
grid-3005560-m1,716,0.585,0.595,-0.023717335158924817,-0.027257223597684538
grid-3005560-m1,717,0.585,0.595,-0.02638567164347947,-0.02976645615326811
grid-3005560-m1,717,0.585,0.595,-0.02638567164347947,-0.02976645615326811
grid-3005560-m1,718,0.585,0.595,-0.02298517149888408,-0.023877450668771515
grid-3005560-m1,718,0.585,0.595,-0.01642197611805901,-0.01703238209937242
grid-3005560-m1,719,0.585,0.595,-0.019131145615547174,-0.019131145615547174
grid-3005560-m1,722,0.585,0.595,-0.020684978057887642,-0.020684978057887642
grid-3005560-m1,722,0.585,0.595,-0.020684978057887642,-0.020684978057887642
grid-3005560-m1,723,0.585,0.595,-0.011913146947615699,-0.01099202205598755
grid-3005560-m1,724,0.585,0.595,-0.007818865465435348,-0.007818865465435348
grid-3005560-m1,726,0.585,0.595,-0.005703215162416837,-0.005703215162416837
grid-3005560-m1,730,0.585,0.595,-0.00440565322684903,-0.00440565322684903
grid-3005560-m1,732,0.585,0.595,-0.015222853928537014,-0.015222853928537014
grid-3005560-m1,739,0.585,0.595,-0.0030088132760197456,-0.0030088132760197456
grid-3005560-m1,740,0.585,0.595,0.001246789291306478,0.001246789291306478
grid-3005560-m1,742,0.585,0.595,0.001715446303209069,0.001715446303209069
grid-3005560-m1,744,0.585,0.595,0.001715446303209069,0.001715446303209069
grid-3005560-m1,748,0.585,0.595,0.0010127366776362004,0.0010127366776362004
grid-3005560-m1,754,0.585,0.595,0.008059456088289906,0.008059456088289906
grid-3005560-m1,759,0.585,0.595,0.008059456088289906,0.008059456088289906
grid-3005560-m1,760,0.585,0.595,0.008422446542458831,0.008422446542458831
grid-3005560-m1,760,0.585,0.595,0.008422446542458831,0.008422446542458831
grid-3005560-m1,767,0.585,0.595,0.008032288418896003,0.008032288418896003
grid-3005560-m1,769,0.585,0.595,0.0085613222667114,0.0085613222667114
grid-3005560-m1,772,0.585,0.595,0.008598985433300507,0.008598985433300507
grid-3005560-m1,775,0.585,0.595,0.008598985433300507,0.008598985433300507
grid-3005560-m1,779,0.585,0.595,0.008501088633083381,0.008501088633083381
grid-3005560-m1,781,0.585,0.595,0.008501088633083381,0.008501088633083381
grid-3005560-m1,785,0.585,0.595,0.008502042665224415,0.008502042665224415
grid-3005560-m1,795,0.585,0.595,0.009270733671443458,0.009270733671443458
grid-3005560-m1,796,0.585,0.595,0.009200250008135244,0.009200250008135244
grid-3005560-m1,801,0.585,0.595,0.009153347324027842,0.009153347324027842
grid-3005560-m1,809,0.585,0.595,0.00929814680835237,0.00929814680835237
grid-3005560-m1,817,0.585,0.595,0.00929814680835237,0.00929814680835237
grid-3005560-m1,817,0.585,0.595,0.00929814680835237,0.00929814680835237
grid-3005560-m1,820,0.585,0.595,0.009016959584276904,0.009016959584276904
grid-3005560-m1,824,0.585,0.595,0.012330356508772171,0.012330356508772171
grid-3005560-m1,830,0.585,0.595,0.009016959584276904,0.009016959584276904
grid-3005560-m1,832,0.585,0.595,0.009016959584276904,0.009016959584276904
grid-3005560-m1,838,0.585,0.595,0.009016959584276904,0.009016959584276904
grid-3005560-m1,843,0.585,0.595,0.009161759068601434,0.009161759068601434
grid-3005560-m1,848,0.585,0.595,0.00758511348802717,0.00758511348802717
grid-3005560-m1,853,0.585,0.595,0.009298911356463466,0.009298911356463466
grid-3005560-m1,853,0.585,0.595,0.009298911356463466,0.009298911356463466
grid-3005560-m1,856,0.585,0.595,0.0072530705457655095,0.0072530705457655095
grid-3005560-m1,860,0.585,0.595,0.00913434593169252,0.00913434593169252
grid-3005560-m1,874,0.585,0.595,0.00913434593169252,0.00913434593169252
grid-3005560-m1,884,0.585,0.595,0.007651113316856102,0.007651113316856102
grid-3005560-m1,884,0.585,0.595,0.007651113316856102,0.007651113316856102
grid-3005560-m1,886,0.585,0.595,0.007214364221696567,0.007214364221696567
grid-3005560-m1,887,0.585,0.595,0.007214364221696567,0.007214364221696567
grid-3005560-m1,887,0.585,0.595,0.007214364221696567,0.007214364221696567
grid-3005560-m1,887,0.585,0.595,0.007214364221696567,0.007214364221696567
grid-3005560-m1,887,0.585,0.595,0.007214364221696567,0.007214364221696567
grid-3005560-m1,887,0.585,0.595,0.007214364221696567,0.007214364221696567
grid-3005560-m1,899,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,901,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,903,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,907,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,907,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,909,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,913,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,918,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,919,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,919,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,926,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,936,0.585,0.595,0.007329828743748358,0.007329828743748358
grid-3005560-m1,943,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,949,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,950,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,950,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,954,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,955,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,957,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,962,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,968,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,969,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,974,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,975,0.585,0.595,0.007547771421105946,0.007547771421105946
grid-3005560-m1,978,0.585,0.595,0.005543850871081387,0.005543850871081387
grid-3005560-m1,978,0.585,0.595,0.005543850871081387,0.005543850871081387
grid-3005560-m1,985,0.585,0.595,0.005543850871081387,0.005543850871081387
grid-3005560-m1,985,0.585,0.595,0.005543850871081387,0.005543850871081387
grid-3005560-m1,989,0.585,0.595,0.005543850871081387,0.005543850871081387
grid-3005560-m1,999,0.585,0.595,0.005543850871081387,0.005543850871081387
grid-3005560-m1,1001,0.585,0.595,0.005543850871081387,0.005543850871081387
grid-3005560-m1,1006,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1008,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1008,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1009,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1010,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1085,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1089,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1091,0.585,0.595,0.0053696728217762614,0.0053696728217762614
grid-3005560-m1,1093,0.585,0.595,0.0053696728217762614,0.0053696728217762614
grid-3005560-m1,1093,0.585,0.595,0.0053696728217762614,0.0053696728217762614
grid-3005560-m1,1095,0.585,0.595,0.0053171728178274535,0.0053171728178274535
grid-3005560-m1,1106,0.585,0.595,0.0053171728178274535,0.0053171728178274535
grid-3005560-m1,1108,0.585,0.595,0.0053171728178274535,0.0053171728178274535
grid-3005560-m1,1110,0.585,0.595,0.0050992301404698655,0.0050992301404698655
grid-3005560-m1,1111,0.585,0.595,0.0050992301404698655,0.0050992301404698655
grid-3005560-m1,1112,0.585,0.595,0.0052838473132025675,0.0052838473132025675
grid-3005560-m1,1117,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1118,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1123,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1126,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1127,0.585,0.595,0.005260798929849654,0.005260798929849654
grid-3005560-m1,1128,0.585,0.595,0.00496552307826695,0.00496552307826695
grid-3005560-m1,1128,0.585,0.595,0.00496552307826695,0.00496552307826695
grid-3005560-m1,1129,0.585,0.595,0.00496552307826695,0.00496552307826695
grid-3005560-m1,1134,0.585,0.595,0.00496552307826695,0.00496552307826695
grid-3005560-m3,92,0.86,0.87,0.002093021624438681,0.0013741868021479658
grid-3005560-m3,93,0.86,0.87,-0.001777969455335597,-0.0023857773261413053
grid-3005560-m3,103,0.86,0.87,-0.006224047464909607,-0.006525207572254553
grid-3005560-m3,104,0.86,0.87,-0.005866125798555216,-0.006167285905900161
grid-3005560-m3,104,0.86,0.87,-0.005866125798555216,-0.006167285905900161
grid-3005560-m3,104,0.86,0.87,-0.005866125798555216,-0.006167285905900161
grid-3005560-m3,115,0.86,0.87,0.0014268902612405074,0.0007080554389497921
grid-3005560-m3,115,0.86,0.87,0.0014268902612405074,0.0007080554389497921
grid-3005560-m3,124,0.86,0.87,0.01862560298228693,0.018320687378885227
grid-3005560-m3,124,0.86,0.87,0.01862560298228693,0.018320687378885227
grid-3005560-m3,126,0.86,0.87,0.0039998113914474645,0.0042882074122467095
grid-3005560-m3,136,0.86,0.87,0.0039998113914474645,0.0042882074122467095
grid-3005560-m3,136,0.86,0.87,0.0039998113914474645,0.0042882074122467095
grid-3005560-m3,138,0.86,0.87,0.004109776317833001,0.004398172338632246
grid-3005560-m3,147,0.86,0.87,0.0058334740008545785,0.006121870021653824
grid-3005560-m3,147,0.86,0.87,0.0058334740008545785,0.006121870021653824
grid-3005560-m3,154,0.86,0.87,0.005216369372698308,0.005504765393497553
grid-3005560-m3,154,0.86,0.87,0.005216369372698308,0.005504765393497553
grid-3005560-m3,158,0.86,0.87,0.004008594284244059,0.004296990305043304
grid-3005560-m3,162,0.86,0.87,0.0022328586973895267,0.0025212547181887716
grid-3005560-m3,168,0.86,0.87,-0.0017979798562261493,-0.0015095838354269044
grid-3005560-m3,176,0.86,0.87,-0.005554687069707448,-0.005735490289266807
grid-3005560-m3,186,0.86,0.87,-0.0016222560767677747,-0.00133386005596853
grid-3005560-m3,188,0.86,0.87,-0.005554687069707448,-0.005735490289266807
grid-3005560-m3,191,0.86,0.87,-0.022376386631254748,-0.022376386631254748
grid-3005560-m3,192,0.86,0.87,-0.014944695267454237,-0.015125498487013594
grid-3005560-m3,192,0.86,0.87,-0.014944695267454237,-0.015125498487013594
grid-3005560-m3,202,0.86,0.87,-0.022006647928510058,-0.022006647928510058
grid-3005560-m3,223,0.86,0.87,-0.023520323606896147,-0.023520323606896147
grid-3005560-m3,229,0.86,0.87,-0.020714527082359435,-0.020714527082359435
grid-3005560-m3,229,0.86,0.87,-0.020714527082359435,-0.020714527082359435
grid-3005560-m3,230,0.86,0.87,-0.019885410402028705,-0.019885410402028705
grid-3005560-m3,234,0.86,0.87,-0.023582482345829228,-0.023582482345829228
grid-3005560-m3,236,0.86,0.87,-0.019809836212975086,-0.019809836212975086
grid-3005560-m3,243,0.86,0.87,-0.019872731491566747,-0.019872731491566747
grid-3005560-m3,250,0.86,0.87,-0.016470053976571995,-0.016470053976571995
grid-3005560-m3,252,0.86,0.87,-0.01609243144779069,-0.01609243144779069
grid-3005560-m3,276,0.86,0.87,-0.01612553066957927,-0.01612553066957927
grid-3005560-m3,288,0.86,0.87,-0.014779058573619233,-0.014779058573619233
grid-3005560-m3,296,0.86,0.87,-0.014889092972087157,-0.014889092972087157
grid-3005560-m3,300,0.86,0.87,-0.011938148397328579,-0.011938148397328579
grid-3005560-m3,301,0.86,0.87,-0.01551951215075239,-0.01551951215075239
grid-3005560-m3,304,0.86,0.87,-0.014567291765778428,-0.014567291765778428
grid-3005560-m3,322,0.86,0.87,-0.014605554069873777,-0.014605554069873777
grid-3005560-m3,322,0.86,0.87,-0.014605554069873777,-0.014605554069873777
grid-3005560-m3,340,0.86,0.87,-0.015183622186549176,-0.015183622186549176
grid-3005560-m3,362,0.86,0.87,-0.012075500915645177,-0.012075500915645177
grid-3005560-m3,366,0.86,0.87,-0.011697076669403084,-0.011697076669403084
grid-3005560-m3,368,0.86,0.87,-0.011380865361492106,-0.011380865361492106
grid-3005560-m3,370,0.86,0.87,-0.01167468583931678,-0.01167468583931678
grid-3005560-m3,373,0.86,0.87,-0.01157985924465162,-0.01157985924465162
grid-3005560-m3,386,0.86,0.87,0.002528687035525265,0.002528687035525265
grid-3005560-m3,393,0.86,0.87,0.003158065093924845,0.003158065093924845
grid-3005560-m3,395,0.86,0.87,-0.000824315336164917,-0.000824315336164917
grid-3005560-m3,399,0.86,0.87,0.0021607219730673598,0.0021607219730673598
grid-3005560-m3,400,0.86,0.87,0.0021607219730673598,0.0021607219730673598
grid-3005560-m3,401,0.86,0.87,-0.0003264032247743079,-0.0003264032247743079
grid-3005560-m3,404,0.86,0.87,0.0029427373401709925,0.0029427373401709925
grid-3005560-m3,414,0.86,0.87,0.0037442129938331293,0.0037442129938331293
grid-3005560-m3,423,0.86,0.87,0.0033722309337074195,0.0033722309337074195
grid-3005560-m3,433,0.86,0.87,0.0038076680690264293,0.0038076680690264293
grid-3005560-m3,457,0.86,0.87,0.003468497137808259,0.003468497137808259
grid-3005560-m3,462,0.86,0.87,0.003902975973479256,0.003902975973479256
grid-3005560-m3,462,0.86,0.87,0.003902975973479256,0.003902975973479256
grid-3005560-m3,477,0.86,0.87,0.0033722309337074195,0.0033722309337074195
grid-3005560-m3,496,0.86,0.87,0.003994977385272219,0.003994977385272219
grid-3005560-m3,499,0.86,0.87,0.004088876120900654,0.004088876120900654
grid-3005560-m3,499,0.86,0.87,0.004088876120900654,0.004088876120900654
grid-3005560-m3,501,0.86,0.87,0.006482035290088515,0.006482035290088515
grid-3005560-m3,516,0.86,0.87,0.004526829108687928,0.004526829108687928
grid-3005560-m3,517,0.86,0.87,0.0013307360466708069,0.0013307360466708069
grid-3005560-m3,519,0.86,0.87,0.0029181004937040888,0.0029181004937040888
grid-3005560-m3,525,0.86,0.87,0.0028901747107465034,0.0028901747107465034
grid-3005560-m3,533,0.86,0.87,-0.0006211931232878878,-0.0006211931232878878
grid-3005560-m3,534,0.86,0.87,-0.0013077899607353716,-0.0013077899607353716
grid-3005560-m3,537,0.86,0.87,-0.0013077899607353716,-0.0013077899607353716
grid-3005560-m3,538,0.86,0.87,-0.005847823875594631,-0.006076746256351776
grid-3005560-m3,539,0.86,0.87,-0.005847823875594631,-0.006076746256351776
grid-3005560-m3,539,0.86,0.87,-0.005847823875594631,-0.006076746256351776
grid-3005560-m3,540,0.86,0.87,-0.008387199519747465,-0.009036958732980754
grid-3005560-m3,549,0.86,0.87,-0.011426408236670836,-0.01165533061742798
grid-3005560-m3,555,0.86,0.87,-0.01137540811387314,-0.012025167327106429
grid-3005560-m3,561,0.86,0.87,-0.01140488986154556,-0.011633812242302704
grid-3005560-m3,562,0.86,0.87,-0.011334377091859858,-0.011563299472617004
grid-3005560-m3,563,0.86,0.87,-0.011334377091859858,-0.011563299472617004
grid-3005560-m3,569,0.86,0.87,-0.003912012099704783,-0.003671735240103324
grid-3005560-m3,569,0.86,0.87,-0.003912012099704783,-0.003671735240103324
grid-3005560-m3,583,0.86,0.87,-0.0017298608386037187,-0.001910420811478403
grid-3005560-m3,583,0.86,0.87,-0.002276004310027796,-0.0024565642829024797
grid-3005560-m3,586,0.86,0.87,-0.01061378845513437,-0.010842710835891514
grid-3005560-m3,591,0.86,0.87,-0.010067644983710293,-0.010296567364467438
grid-3005560-m3,597,0.86,0.87,-0.0024743054189953024,-0.0022340285593938436
grid-3005560-m3,600,0.86,0.87,-0.0023633136275252277,-0.0023633136275252277
grid-3005560-m3,603,0.86,0.87,-0.005891173752784243,-0.005891173752784243
grid-3005560-m3,608,0.86,0.87,-0.007990482803579798,-0.007990482803579798
grid-3005560-m3,610,0.86,0.87,-0.00919285035215191,-0.00919285035215191
grid-3005560-m3,610,0.86,0.87,-0.009194312157238945,-0.009194312157238945
grid-3005560-m3,612,0.86,0.87,-0.009001195000466708,-0.009001195000466708
grid-3005560-m3,613,0.86,0.87,-0.008579535667792662,-0.008579535667792662
grid-3005560-m3,619,0.86,0.87,-0.012627566149679576,-0.012856488530436718
grid-3005560-m3,623,0.86,0.87,-0.017963420229855778,-0.017963420229855778
grid-3005560-m3,625,0.86,0.87,-0.01420224904399404,-0.01420224904399404
grid-3005560-m3,628,0.86,0.87,-0.014695376670540652,-0.014695376670540652
grid-3005560-m3,632,0.86,0.87,-0.01190027205007863,-0.012129194430835776
grid-3005560-m3,632,0.86,0.87,-0.01190027205007863,-0.012129194430835776
grid-3005560-m3,633,0.86,0.87,-0.018829588215346225,-0.018829588215346225
grid-3005560-m3,636,0.86,0.87,-0.01778742520434126,-0.01801634758509841
grid-3005560-m3,637,0.86,0.87,-0.017128667561328283,-0.017128667561328283
grid-3005560-m3,638,0.86,0.87,-0.018393076561438685,-0.018393076561438685
grid-3005560-m3,641,0.86,0.87,-0.019574428561982257,-0.019574428561982257
grid-3005560-m3,647,0.86,0.87,-0.017832139896918266,-0.01806106227767541
grid-3005560-m3,650,0.86,0.87,-0.017832139896918266,-0.01806106227767541
grid-3005560-m3,652,0.86,0.87,-0.017832139896918266,-0.01806106227767541
grid-3005560-m3,652,0.86,0.87,-0.017832139896918266,-0.01806106227767541
grid-3005560-m3,657,0.86,0.87,-0.019294890772547382,-0.019294890772547382
grid-3005560-m3,660,0.86,0.87,-0.0188588923518894,-0.0188588923518894
grid-3005560-m3,660,0.86,0.87,-0.0188588923518894,-0.0188588923518894
grid-3005560-m3,672,0.86,0.87,-0.01276239273913404,-0.012991315119891187
