match,n,med_gap,p90,max_gap,stale_share
grid-2991210-m3,83,4.001054286956787,12.03427312374115,70.87259602546692,0.19237422634054113
grid-2991212-m1,94,2.8192052841186523,13.822660160064695,74.09028601646423,0.18430982342472782
grid-2991212-m2,92,3.213953971862793,10.807404041290283,85.3287422657013,0.15605540010664198
grid-2991212-m3,98,2.811206102371216,10.488660049438483,28.32703995704651,0.05128349551448116
grid-2991213-m1,100,2.4112110137939453,11.311614322662354,71.7413101196289,0.1701509647899204
grid-2991213-m2,101,3.945880889892578,10.449488949775699,49.15980911254883,0.08828884098264907
grid-2991214-m1,128,2.7969448566436768,10.004249572753906,76.12329316139221,0.18648637179975155
grid-2991214-m2,93,3.2020870447158813,11.94327077865601,70.91207695007324,0.17095528531957555
grid-2991214-m3,100,3.5896480083465576,11.212236595153808,65.67922520637512,0.13147196460653235
grid-2991216-m1,91,3.0219409465789795,11.693302798271185,70.075838804245,0.17233189388557715
grid-2991216-m2,79,3.587544083595276,14.390132093429562,25.244204998016357,0.04781804261384187
grid-2991216-m3,113,2.410655379295349,10.821893310546875,72.10122203826904,0.1543058744183293
grid-2991217-m1,91,3.6049394607543945,14.028018975257874,61.2663631439209,0.1285892336456864
grid-2991217-m2,90,4.001115083694458,12.911852169036866,73.2893340587616,0.20802685022354125
grid-2991218-m1,88,3.1893539428710938,13.767692518234256,72.08362102508545,0.20452730346609044
grid-2991218-m2,90,3.2017860412597656,15.060865879058841,72.91421008110046,0.15992267970685606
grid-2994622-m1,83,4.00395143032074,12.044828939437867,26.842639207839966,0.04543501403596666
grid-2994622-m2,84,4.801417827606201,13.042866182327268,21.22158908843994,0.021671061604111284
grid-2996948-m1,86,3.2347609996795654,17.70703754425051,270.73942708969116,0.5948438821015535
grid-2996948-m2,105,3.2099461555480957,11.506811499595644,38.87437176704407,0.0862087368965149
grid-2996948-m3,89,3.4015380144119263,13.055961036682127,75.31156706809998,0.16492152964627302
grid-2996948-m4,96,3.606170177459717,11.853356170654301,70.93149423599243,0.14051062354335078
grid-2996948-m5,80,4.001740217208862,13.383791399002078,68.52576017379761,0.11859888765547011
grid-2996949-m1,100,2.804713010787964,14.014299201965333,46.46868681907654,0.15463129811816745
grid-2996949-m2,101,2.8447118997573853,10.475471878051762,72.43156099319458,0.14701020938378792
grid-2996949-m4,116,2.4468460083007812,9.687692499160773,738.3401081562042,1.0
grid-2998724-m3,116,3.1964099407196045,10.871275901794434,130.62318801879883,0.28439080980088977
grid-2998724-m4,106,3.1507978439331055,11.628743505477905,77.36438512802124,0.23688477719271625
grid-2999024-m1,90,3.2102890014648438,11.05661659240723,74.09314489364624,0.18197728130552504
grid-2999024-m2,158,2.4221928119659424,7.208306789398193,22.072433948516846,0.015012253655327691
grid-2999024-m4,93,3.8109710216522217,12.03267526626587,72.50801992416382,0.12717152613180654
grid-2999024-m5,80,3.9809460639953613,15.781609582901003,77.72009706497192,0.19320423779664217
grid-3000371-m1,95,3.2040936946868896,12.852744054794314,125.79013085365295,0.32591786561188874
grid-3000371-m2,125,2.8386313915252686,9.605743288993839,62.924614906311035,0.11130557943273474
grid-3000371-m3,85,4.007112979888916,14.015792226791381,76.08922696113586,0.20193981285448429
grid-3000372-m1,89,4.001532196998596,13.461267495155333,66.45593094825745,0.10694577914697152
grid-3000372-m2,98,2.805734872817993,10.49418988227845,71.70218992233276,0.18749287923177083
grid-3000372-m3,106,3.6175191402435303,9.680869770050055,58.11752104759216,0.10400859823933355
grid-3000372-m4,72,3.1818041801452637,13.60163426399231,102.57129383087158,0.3808235217023779
grid-3000375-m1,83,4.4045222997665405,11.924672698974614,71.21409797668457,0.16474010944366455
grid-3000375-m2,89,3.606737971305847,13.305266165733332,74.0148549079895,0.15881525189788254
grid-3000375-m3,115,2.0023324489593506,10.001071953773499,28.84415078163147,0.04623184027495208
grid-3000375-m4,203,2.0073055028915405,4.02892963886261,115.78856992721558,0.18858365924270065
grid-3000375-m5,81,4.606147885322571,12.101434993743903,68.07221984863281,0.14558915341341938
grid-3002597-m1,83,3.2135138511657715,16.39235315322876,74.40970921516418,0.16050202405011213
grid-3002597-m2,102,3.96999192237854,10.82324504852295,73.38752794265747,0.13305751085281373
grid-3002597-m3,97,4.0020469427108765,10.202298521995544,71.30624508857727,0.12045615205058345
grid-3002598-m1,141,2.006868362426758,9.201978063583374,332.1150212287903,0.6625473852510806
grid-3002598-m2,82,3.998318910598755,13.608050107955933,73.00740623474121,0.19629591791718096
