match_id,condition_id,slug_bt,feed_source,bt_pnl,bt_buy,bt_fills,dir,slug_live,mode,model,live_fills,live_buy,live_pnl,joined,tournament
115565671526403071,0x2eaa98f35ea8c2537a549f0d78fecd440b7b313b968e6f1f5ff4734ccc0d7c81,lol-los-fur-2026-09-13-game2,grid,-22.032399999999967,220.8074,9.0,grid-2973273-m2,lol-los-fur-2026-09-13-game2,live,20260912T100410Z,14,143.88386200000002,-7.607962000000002,2026-09-12T17:10,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403072,0x046b53e0bb62404bebe056caa644e7d68e99538083ca4909d20e83d2e6e78ab6,lol-los-fur-2026-09-13-game3,grid,-9.205258629999996,61.63225871,4.0,grid-2973273-m3,lol-los-fur-2026-09-13-game3,live,20260912T100410Z,11,209.9985,-7.087800000000001,2026-09-12T17:57,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403073,0x47c327ca3a1ff6a5cd09d4fb9bedb388c582d7c6fd307bc642c9627183100d18,lol-los-fur-2026-09-13-game4,grid,25.575446810000003,172.63929999999996,8.0,grid-2973273-m4,lol-los-fur-2026-09-13-game4,live,20260912T100410Z,5,59.9998,7.491799999999998,2026-09-12T18:45,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403076,0xadc9bd4c8ef5661b53b27155e401de41c63e169bcb697d6cf3e803a2bf14a211,lol-lll-png1-2026-09-13-game1,grid,74.48631089999996,199.99570000000003,2.0,grid-2973274-m1,lol-lll-png1-2026-09-13-game1,live,20260912T100410Z,2,29.997000000000003,3.8177999999999948,2026-09-13T16:11,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403077,0x8838fb5db18cef53d55d94cc0c6b326b420d95f96f78877cf6aa8e164fe7bc7b,lol-lll-png1-2026-09-13-game2,grid,0.0,0.0,0.0,grid-2973274-m2,lol-lll-png1-2026-09-13-game2,live,20260912T100410Z,0,0.0,0.0,2026-09-13T16:59,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403078,0x76941b0c9f107de81d31ae433c35b19632ba22867a1d91a498d9b994294c77a3,lol-lll-png1-2026-09-13-game3,grid,41.70087000000004,399.991,13.0,grid-2973274-m3,lol-lll-png1-2026-09-13-game3,live,20260912T100410Z,6,91.41096700000001,6.911032999999988,2026-09-13T17:54,CBLOL - Split 2 2026 (Playoffs: Playoffs)
115565671526403079,0x60069d0521d68996061a9c8dacd0a54ae621c3c3390b2d255cda813fa8b7e7e0,lol-lll-png1-2026-09-13-game4,grid,5.479768100000015,99.99539999999998,1.0,grid-2973274-m4,lol-lll-png1-2026-09-13-game4,live,20260912T100410Z,11,149.979857,-4.435857000000006,2026-09-13T18:46,CBLOL - Split 2 2026 (Playoffs: Playoffs)
116520885021783391,0xa7df0afc9daabf00ce0be562f2d71e5364e74e9ca617456e0a9d03eb4a08dcfc,lol-z5-fue-2026-09-07-game1,grid,-59.68694031999997,201.11522272,7.0,grid-2967262-m1,lol-z5-fue-2026-09-07-game1,live,20260904T193238Z,8,58.56379999999999,-13.001799999999996,2026-09-07T23:09,LRN - Split 2 2026 (Playoffs: Playoffs)
116520885021783392,0x9a7d65d7bcede3be79c66e51be72cdb74e5f043ac33bbbb5e5d9c708e4b75052,lol-z5-fue-2026-09-07-game2,grid,0.0,0.0,0.0,grid-2967262-m2,lol-z5-fue-2026-09-07-game2,live,20260904T193238Z,6,39.9975,-1.8367999999999984,2026-09-07T23:56,LRN - Split 2 2026 (Playoffs: Playoffs)
116520885021783393,0xa7350ea0f9d4c5e2656d6865dc19f1f67507a3c1948857094a9886279eae3eb7,lol-z5-fue-2026-09-07-game3,grid,37.30028540000003,182.82880000000003,9.0,grid-2967262-m3,lol-z5-fue-2026-09-07-game3,live,20260904T193238Z,3,19.9998,-0.9157999999999973,2026-09-08T01:07,LRN - Split 2 2026 (Playoffs: Playoffs)
